id_annonce;titre;description;prix;surface_m2;prix_m2;pieces;chambres;salles_de_bain;type_bien;ville;code_postal;quartier;balcon;terrasse;jardin;ascenseur;cave;nb_parkings;etage;nb_etages_immeuble;surface_terrain_m2;classe_energie;classe_ges;date_publication;date_modification;frais_a_charge;prix_hors_frais;bien_neuf;type_compte;annonce_pro;url
apimo-86693150;Appartement T1 au Mourillon;"Immo Liberté vous propose ce joli T1 meublé et loué, situé au 1er étage d'un petit immeuble au Mourillon. Il se compose d'une cuisine aménagée et équipée, une pièce dans laquelle se trouve une mezzanine de deux places et d'une salle de douches avec WC. Proche de toutes les commodités ainsi que des plages du Mourillon. Pour tous renseignements ou pour programmer une visite, veuillez contacter Sandrine Audibert au <span class=""importDescriptionDecorator"" data-type=""phone"">06 60 57 13 67</span> ou";117000.0;19.03;6148.19;1.0;0.0;;Appartement;Toulon;83000;Le Mourillon - La Mitre - Fort Lamalgue;0;0;0;0;0;;1.0;3.0;;E;B;2026-03-01T20:30:52.921Z;2026-03-01T20:30:52.921Z;;;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/apimo-86693150
immo-facile-59668755;Appartement : QUARTIER SAINTE ANNE T3 61m2;TOULON -SAINTE ANNE : VENDU LOUE <br>SAINTE ANNE- Cet appartement T3 traversant avec balcon situé au 5ème étage avec ascenseur d'une résidence bien entretenue avec parking collectif se situe au coeur d'un quartier proches de commodités et des transports .<br>une cave complète le bien .<br>fin de bail janvier 2028<br>Copropriété de 62 lots - dont 31 lots habitation. (Pas de procédure en cours).<br>Charges annuelles : 204.00 euros. CHARLY ISNELLO (EI) Agent Commercial - Numéro RSAC : - .;117000.0;61.0;1918.03;3.0;2.0;1.0;Appartement;Toulon;83000;Le Mourillon - La Mitre - Fort Lamalgue;0;0;0;1;1;;5.0;9.0;;D;D;1970-01-01T00:00:00.000Z;2026-03-09T16:40:11.193Z;seller;117000.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/immo-facile-59668755
iad-france-1985099;Vente Appartement 1 pièce;iad France - Thibault Hutter vous propose: Toulon – Le Mourillon | Studio 24 m² – Emplacement exceptionnel sur le fort Saint-Louis<br>Idéalement situé au cOEur du très recherché quartier du Mourillon, à 50 m du fort Saint-Louis, ce studio de 24 m², situé au 2ᵉ et dernier étage d’une petite copropriété, offre un cadre de vie privilégié à deux pas de la mer.<br>L’appartement se compose d’une pièce de vie lumineuse, d’un espace cuisine fonctionnel ainsi que d’une salle d’eau avec WC. Sa disposition;119000.0;24.0;4958.33;1.0;1.0;;Appartement;Toulon;83000;Le Mourillon - La Mitre - Fort Lamalgue;0;0;0;0;1;;2.0;3.0;;E;B;2026-01-26T19:06:04.684Z;2026-02-25T16:38:10.718Z;seller;;0;mandatary;1;https://www.bienici.com/annonce/vente/toulon/flat/iad-france-1985099
hektor-agencedelavenir-7348;MOURILLON - Lumineux T1 BIS;MOURILLON - Idéalement situé, proche toutes commodités, appartement de type T1 bis en dernier étage et comprenant séjour, grande cuisine dinatoire, coin nuit, dressing, salle d'eau, water-closet - Calme et lumineux - A visiter sans tarder !<br>;119000.0;37.0;3216.22;1.0;;;Appartement;Toulon;83000;Le Mourillon - La Mitre - Fort Lamalgue;0;0;0;0;0;;3.0;;;D;C;1970-01-01T00:00:00.000Z;2026-03-02T10:04:13.186Z;purchaser;111000.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/hektor-agencedelavenir-7348
twimmo-2035885;Vente appartement 1 Pièce(s);"En Exclusivité, Toulon quartier du Mourillon, au calme et au 2ème étage d'une petite copropriété bien entretenue, appartement T1 composé d'un séjour, cuisine indépendante aménagée et équipée, salle d'eau avec WC. Idéal investisseur.<br>Les Clés du Soleil Toulon <span class=""importDescriptionDecorator"" data-type=""phone"">04.94.46.27.27</span>.";123000.0;22.38;5495.98;1.0;;;Appartement;Toulon;83000;Le Mourillon - La Mitre - Fort Lamalgue;0;0;0;0;0;;2.0;4.0;;E;C;1970-01-01T00:00:00.000Z;2026-03-06T13:18:10.799Z;seller;;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/twimmo-2035885
hektor-mourillon-390043;TOULON MOURILLON CALME APPARTEMENT 2 PIECES LUMINEUX DERNIER;Vous recherchez un bien lumineux, au calme tout en étant au coeur du quartier le plus recherché? Le voici!<br> <br> Potentiel énorme, il offre des volumes pratiques sans perte de place!<br> Au dernier étage (4ème) vous bénéficierez d'un ensoleillement optimal tout au long de l'année!<br> Belle pièce de vie, chambre confortable, pas de vis à vis!<br> Grenier pour plus de praticité!<br> Ideal premier achat ou investissement locatif!<br>;129000.0;32.1;4018.69;2.0;1.0;;Appartement;Toulon;83000;Le Mourillon - La Mitre - Fort Lamalgue;0;0;0;0;1;;4.0;5.0;;E;C;2026-01-14T17:13:46.734Z;2026-03-09T15:30:54.318Z;seller;129000.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/hektor-mourillon-390043
hektor-royalimmolavaletteduvar-31020;TOULON-MOURILLON T2 33 m2 dernier étage 5 min plages;Le petit bijou du Mourillon que tout le monde cherche... et que presque personne ne vend !<br>Imaginez : réveil avec l'odeur de la mer, café en terrasse, 5 minutes à pied pour tremper les pieds dans l'eau, puis courses chez les commerçants du coin... et retour chez soi sans voiture.<br>Ce T2 ~33 m2 en dernier étage, lumineux, fonctionnel et en bon état, a été loué 560 EUR/mois sans difficulté. <br>Premier achat ? Investissement malin ? Pied-à-terre ? C'est LE bon plan rare du moment au Mourillon;129000.0;33.0;3909.09;2.0;1.0;1.0;Appartement;Toulon;83000;Le Mourillon - La Mitre - Fort Lamalgue;0;0;0;0;1;;4.0;;;E;C;2026-01-14T15:14:11.897Z;2026-02-26T09:34:56.424Z;seller;129000.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/hektor-royalimmolavaletteduvar-31020
hektor-centreville-357800;TOULON - MOURILLON;Idéalement situé à 200 m des plages du mourillon et de la mitre, studio entièrement rénové d'une superficie de 19 m2 dans un immeuble de standing. Il se compose d'une entrée, pièce de vie avec kitchenette, salle d'eau avec wc. Cave au sous sol.<br> Emplacement idéal!<br> <br>;130000.0;19.0;6842.11;1.0;;;Appartement;Toulon;83000;Le Mourillon - La Mitre - Fort Lamalgue;0;0;0;1;1;;0.0;3.0;;E;F;2026-02-03T15:23:14.141Z;2026-03-04T17:29:23.602Z;;130000.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/hektor-centreville-357800
hektor-royal-immo-31135;Appartement meublé - T2 - MOURILLON PLAGES;EXCLUSIVITE - MOURILLON VILLAGE - Appartement de 26m2 rénové entièrement en 2021 avec des prestations de qualité. Situé au 2ème étage sans ascenseur il propose:<br> Une pièce de vie avec coin cuisine toute équipée, table à manger et 4 chaises Réfrigérateur, Lave-Linge, Four/Micro-ondes, Plaque induction, canapé convertible avec vrai couchage matelas pour 2 personnes.<br> Une chambre séparée avec lit 140x190 <br> Une salle d'eau avec douche et WC séparé<br> Le bien bénéficie d'une belle rentabili;139000.0;27.0;5148.15;2.0;1.0;;Appartement;Toulon;83000;Le Mourillon - La Mitre - Fort Lamalgue;0;0;0;0;0;;2.0;4.0;;D;B;2026-02-02T22:53:54.539Z;2026-03-05T09:30:39.840Z;seller;139730.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/hektor-royal-immo-31135
hektor-mourillon-384319;TOULON - LE MOURILLON Appartement de type 2 avec cour vendu;Au Mourillon, grand T2 vendu loué. Dans un bel immeuble de 6 lots, au rez de chaussée venez découvrir un appartement en bon état général offrant un bonne luminosité et une courette de 7 m2. Très faible charges, syndic bénévole. Le plus: une cave saine. A voir vite!<br>;147000.0;39.35;3735.71;2.0;1.0;;Appartement;Toulon;83000;Le Mourillon - La Mitre - Fort Lamalgue;0;0;0;0;1;;0.0;3.0;;F;C;1970-01-01T00:00:00.000Z;2026-03-03T14:38:21.045Z;seller;147000.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/hektor-mourillon-384319
hektor-mourillon-390419;TOULON - LA MITRE;Dans le trés recherché quartier de la MITRE, superbe studio en parfait état dans l'une des résidences les plus prisées de Toulon, vendu meublé. Une opportunité à saisir !<br>;155000.0;20.5;7560.98;1.0;;1.0;Appartement;Toulon;83000;Le Mourillon - La Mitre - Fort Lamalgue;0;0;0;0;0;;0.0;6.0;;C;D;2026-02-16T08:51:31.703Z;2026-02-16T08:51:31.703Z;seller;155000.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/hektor-mourillon-390419
ag835694-466483091;T2 Le Mourillon;A SAISIR Toulon, au cœur du quartier du Mourillon, proche du marché, des commerces, dans une maison de ville élevée de 4 étages sur rez-de-chaussée, un appartement de Type 2 d'une superficie de 51m², lumineux situé au 1er étage sans ascenseur. A Débattre;157000.0;50.0;3140.0;2.0;1.0;;Appartement;Toulon;83000;Le Mourillon - La Mitre - Fort Lamalgue;0;0;0;0;0;;1.0;;;C;A;1970-01-01T00:00:00.000Z;2026-02-20T05:47:17.953Z;seller;157000.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/ag835694-466483091
ag835694-492416873;Appartement;A SAISIR Toulon, au cœur du quartier du Mourillon, proche du marché, des commerces, dans une maison de ville élevée de 4 étages sur rez-de-chaussée, un appartement de Type 3 d'une superficie de 44,79m², lumineux situé au 4ème et dernier étage sans ascenseur. Des travaux de rafraichissement sont à prévoir.;160000.0;44.0;3636.36;3.0;2.0;;Appartement;Toulon;83000;Le Mourillon - La Mitre - Fort Lamalgue;0;0;0;0;0;;;;;D;A;1970-01-01T00:00:00.000Z;2026-02-25T22:53:24.468Z;seller;160000.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/ag835694-492416873
hektor-centreville-388512;Toulon Mourillon Proche de la Mitre T2 au calme;Toulon Mourillon Proche de la Mitre Dans une petite copropriété T2 au calme <br> Entrée avec cellier, Séjour, chambre, salle d'eau, wc séparé, cuisine séparée avec fenêtre <br> Double vitrage, Exposition Sud au calme absolu <br> Façade refaite il y a 2 ans <br>;162000.0;35.0;4628.57;2.0;1.0;;Appartement;Toulon;83000;Le Mourillon - La Mitre - Fort Lamalgue;0;0;0;0;0;;2.0;5.0;;E;B;1970-01-01T00:00:00.000Z;2026-03-07T05:05:42.266Z;seller;162000.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/hektor-centreville-388512
hektor-fontpre-318166;TOULON- MOURILLON- T2 de 50.36m2;TOULON-LE MOURILLON. Appartement de type 2 d'une superficie de 50m2 situé dans le secteur recherché du Mourillon, proche des commerces et des plages.<br> Situé au coeur du quartier prisé du Mourillon, cet appartement se compose d'une belle pièce à vivre avec cuisine ouverte d'une superfcie de 30m2, d'une chambre, salle d'eau et WC.<br> L'emplacement idéal permet de profiter de toutes les commodités à pied : commerces, marché, et plages à quelques minutes seulement.<br> Un bien à ne pas manquer p;162000.0;50.36;3216.84;2.0;1.0;;Appartement;Toulon;83000;Le Mourillon - La Mitre - Fort Lamalgue;0;0;0;0;0;;1.0;5.0;;C;A;1970-01-01T00:00:00.000Z;2026-02-25T08:40:59.186Z;seller;162000.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/hektor-fontpre-318166
ag835694-466798148;T2 Centre Mourillon;A SAISIR Toulon, au cœur du quartier du Mourillon, proche du marché, des commerces, dans une maison de ville élevée de 4 étages sur rez-de-chaussée, un appartement de Type 2 d'une superficie de 47m², lumineux situé au 2ème étage sans ascenseur. A Débattre;167000.0;47.0;3553.19;2.0;1.0;;Appartement;Toulon;83000;Le Mourillon - La Mitre - Fort Lamalgue;0;0;0;0;0;;2.0;;;C;A;1970-01-01T00:00:00.000Z;2026-02-18T09:11:08.828Z;seller;167000.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/ag835694-466798148
iad-france-1959887;Vente Appartement 3 pièces;iad France - Cécile Briault vous propose: Opportunité à saisir sur le quartier du Mourillon - Appartement 3 Pièces de 54 m² -Résidence Sécurisée - Fort Potentiel<br>Venez découvrir cet appartement type 3 d'environ 54 m² situé dans le quartier recherché du Mourillon à Toulon, au sein d’une résidence sécurisée et bien entretenue proche de toutes les commodités<br>Le bien se compose d’un séjour, d'une cuisine séparée, de deux chambres, d’une salle d’eau avec WC, ainsi que d’une pièce supplémentaire;169000.0;54.0;3129.63;3.0;2.0;;Appartement;Toulon;83000;Le Mourillon - La Mitre - Fort Lamalgue;0;0;0;0;0;;0.0;5.0;;D;D;1970-01-01T00:00:00.000Z;2026-02-25T17:02:27.323Z;seller;;0;mandatary;1;https://www.bienici.com/annonce/vente/toulon/flat/iad-france-1959887
hektor-bretteimmobilieranne-19856;MOURIILON - T3 - 54 M2 - RDC;À seulement quelques minutes à pied du boulevard Bazeilles et de son marché provençal, cet appartement bénéficie d'un emplacement privilégié au coeur du quartier Lamalgue / Mourillon, un secteur recherché pour sa vie de quartier dynamique et la proximité immédiate de toutes les commodités.<br>Ce bien de type 3, situé en rez-de-chaussée, propose une agréable pièce de vie, deux chambres, une cuisine séparée prolongée par une loggia fermée, ainsi qu'une salle d'eau avec WC. La résidence, entièremen;169000.0;54.0;3129.63;3.0;2.0;;Appartement;Toulon;83000;Le Mourillon - La Mitre - Fort Lamalgue;0;0;0;0;0;;0.0;;;D;D;2026-01-30T10:33:29.635Z;2026-03-02T09:58:10.141Z;seller;169000.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/hektor-bretteimmobilieranne-19856
hektor-mourillon-389316;TOULON - MOURILLON - LAMALGUE - APPARTEMENT 3 PIECES - REZ D;À vendre dans le quartier prisé du Mourillon, secteur Lamalgue, appartement de 55 m2 situé dans un petit immeuble sécurisé, à quelques minutes à pied des plages, commerces et transports. Il comprend un salon séjour lumineux, une cuisine séparée avec loggia, deux chambres avec rangements et une salle d'eau. Des travaux de rafraîchissement sont à prévoir, mais le double vitrage est déjà installé ainsi que l'électricté est aux normes.<br> Atout majeur : un emplacement idéal et des charges faibles,;169000.0;55.0;3072.73;3.0;2.0;;Appartement;Toulon;83000;Le Mourillon - La Mitre - Fort Lamalgue;0;0;0;0;0;;0.0;;;D;D;2026-02-06T14:27:21.258Z;2026-02-06T14:27:21.258Z;;169000.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/hektor-mourillon-389316
hektor-gustonimmobilier-5211;Grand Studio proche mer en dernier étage - La Mitre;TOULON LA MITRE : Secteur privilégié, au calme, dans petite résidence de standing, façade refaite (2025), à 2 pas des criques, du sentier du littoral, des commerces et des transports, agréable studio de 30 m2 en très bon état général.<br> Dernier étage (2/2), kitchenette neuve, 1 grande pièce principale (20,26m2), salle d'eau, wc et placards.<br> Appartement clair et ensoleillé. Idéal résidence secondaire et pour tout faire à pied. A visiter !!<br>;169000.0;30.55;5531.91;1.0;;;Appartement;Toulon;83000;Le Mourillon - La Mitre - Fort Lamalgue;0;0;0;0;0;;2.0;3.0;;D;B;1970-01-01T00:00:00.000Z;2026-02-11T15:56:01.383Z;seller;169000.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/hektor-gustonimmobilier-5211
safti-1-1582483;"T3 , Mourillon; emplacement recherché";"T3 ( 54M2) de plain pied situé au Mourillon offrant un fort potentiel ; cet appartement est composé d'un salon , de deux chambres, d'une cuisine et d'une salle d'eau ; il dispose également d'un grenier ; Parking facile à proximité de la copropriété . Prévoir des travaux de rénovation ; Emplacement recherché , tout à pied ( plages, commerces , écoles et transports à proximité)<br>Le bien comprend 2 lots, et il est situé dans une copropriété de 22 lots (les charges courantes annuelles moyennes de";169000.0;54.0;3129.63;3.0;2.0;1.0;Appartement;Toulon;83000;Le Mourillon - La Mitre - Fort Lamalgue;0;0;0;0;0;;;;;D;D;2026-01-23T20:33:52.787Z;2026-02-16T06:30:42.117Z;seller;;0;mandatary;1;https://www.bienici.com/annonce/vente/toulon/flat/safti-1-1582483
dr-house-immo-1-2129722;Spacieux appartement T3 avec balcon à Toulon/MOURILLON;Nous avons le plaisir de vous présenter une opportunité immobilière rare à Toulon/LE MOURILLON<br>: un lumineux appartement de 3 pièces s'étendant sur une surface de 53 m². <br>L'appartement propose un cadre de vie agréable et confortable avec deux chambres spacieuses, une structuration idéale pour un couple ou une petite famille. <br>Au cœur de ce logement, vous trouverez un espace à vivre convivial avec une cuisine et le salon qui invite à la détente et aux partages de moments chaleureux.<br>P;173000.0;53.0;3264.15;3.0;2.0;;Appartement;Toulon;83000;Le Mourillon - La Mitre - Fort Lamalgue;0;0;0;0;1;;3.0;4.0;;D;C;2026-01-17T11:07:29.413Z;2026-03-05T11:13:10.186Z;seller;;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/dr-house-immo-1-2129722
hektor-gustonimmobilier-5264;T2 37 m2 dans maison - La Mitre;TOULON LA MITRE : Au calme absolu, secteur résidentiel, dans maison ravalée en 2021, appartement de Type 2 de 37,25 m2 (loi carrez) se composant d'un dégagement, une grande cuisine équipée, un séjour, 1 chambre avec sa salle d'eau, des wc indépendants et une cave.<br> Jardin en copropriété. Double vitrage, exposition sud/nord, chauffe-eau plat électrique. Belle hauteur de plafond, entrée indépendante.<br> Tout proche des transports et commerces ainsi que les criques de la Mitre. Idéal placement;180000.0;37.0;4864.86;2.0;1.0;;Appartement;Toulon;83000;Le Mourillon - La Mitre - Fort Lamalgue;0;0;0;0;1;;0.0;3.0;;F;C;2026-02-20T17:53:49.915Z;2026-02-23T13:01:54.656Z;seller;180000.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/hektor-gustonimmobilier-5264
hektor-royal-immo-31186;Agréable T2 proche plages.;Quartier du Mourillon, proche plages, T2 en parfait état vendu meublé au 2ème étage d'un petit immeuble de ville très bien entretenu.<br> Le bien comprend: pièce principale avec cuisine équipée attenante, chambre avec grand placard et balcon, salle d'eau avec wc. Mansarde au dernier étage.<br>;182000.0;40.0;4550.0;2.0;1.0;;Appartement;Toulon;83000;Le Mourillon - La Mitre - Fort Lamalgue;0;0;0;0;1;;2.0;4.0;;D;B;2026-02-06T11:36:17.256Z;2026-03-08T10:21:41.702Z;;182000.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/hektor-royal-immo-31186
iad-france-2006206;Vente Appartement 2 pièces;iad France - Sarah Durand vous propose: Au coeur du Mourillon, entre marché et plages, T2 de 40 m2 avec Terrasse+cave+Climatisation<br>Dans un immeuble recherché, l'appartement traversant se compose d'une cuisine ouverte sur une spacieuse pièce de vie ( 24 m2) , une salle de bain, un toilette séparé et une chambre confortable.<br>LES PLUS: <br>Terrasse plein sud<br>Cave<br>N'hésitez pas à me contacter pour plus d'information.<br>La presente annonce immobiliere vise 2 lots situés dans une copropr;190000.0;40.0;4750.0;2.0;1.0;;Appartement;Toulon;83000;Le Mourillon - La Mitre - Fort Lamalgue;0;0;0;0;0;;;;;D;D;2026-02-08T10:56:33.999Z;2026-03-04T20:14:37.551Z;seller;;0;mandatary;1;https://www.bienici.com/annonce/vente/toulon/flat/iad-france-2006206
